user_id,post_id,label,grade,college,major,campus,board,tags,topic_type,time_period,location,location_scope,hot_score,final_hot_score,quality_score,content_sim_score,itemcf_score,profile_match_score,time_scene_score,location_scene_score,multi_interest_score,source_count,recall_sources,post_age_hours,dwell_time
u_ext_00420,2101580916,0,研三,数学学院,数学与应用数学,东校园,问答求助,求问|校园卡,生活,中午,教学区,全校,60.900000000000006,53.516449992243366,0.007993197278911564,0.0,0.0,0.18181818181818182,0.0,1.0,0.0,0,unknown,3.3112286075,6
c21xQXM0dk5wNnVIdVptNWhXYThmMytuZ0tPRW4zaWtpSXByajVkK3FOKzBzbjJ4aGM2V25vV25uYytOamJTQ2Y3bXFoWkY0WjMrSWlXSjI=,p_ext_000957,0,研一,电子信息学院,电子信息工程,深圳校区,问答求助,课程资料|校园卡|打印店|宿舍|求问,生活,中午,教学区,校外,79.3,5.007822811869676,0.055607476635514026,0.11304595647560213,0.0,0.625,0.0,0.0,0.11304595647560213,0,unknown,356.0453952741667,6
u_ext_00215,p_ext_001341,0,研三,计算机学院,软件工程,北校园,二手交易,租房|教材|电动车|闲置,生活,中午,图书馆,教学区,28.4,0.1633724498534716,0.07568807339449542,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0,unknown,4148.062061940833,8
cjdLWGpuK1V5R2VTcWNpdWwzcXduWWVTcG95T2hwNXJpWXQ0Zkl5Tng3aTJmbzF1aExpYWJJUzUxNWFXWjgxcGxiZUloSnVGZjJ1SmlXSjI=,p_ext_001625,0,研三,数学学院,数学与应用数学,珠海校区,考研保研,408|学习经验|复试|考研,学习,中午,教学区,宿舍区,160.00000000000003,0.9726947867148319,0.032738944365192583,0.0,0.0,0.0,0.35,0.0,0.0,0,unknown,3923.7953952741664,1
dTRDQnNZTzZ4WXlVdXRETWhLK2tnWWlscGErYVpJaXJncDVxYll5Qng2NjFqcGF5bDdqRmE1S3F2cmlHb2M1a2k4K3FnWngyWjZtTnIySjI=,p_ext_001084,1,研一,计算机学院,软件工程,南校园,二手交易,租房|二手交易,生活,中午,教学区,校外,89.6,0.9787838843726435,0.07210982658959537,0.0805461986014472,0.0,0.2222222222222222,0.0,0.0,0.0805461986014472,0,unknown,2173.0120619408335,100
u_ext_00314,p_ext_000445,1,研一,中文系,传播学,北校园,兼职实习,家教|兼职|招聘|薪资|实习,发展,中午,食堂区,食堂区,65.4,0.5894335927673183,0.05223880597014925,0.0,0.0,0.25,0.0,1.0,0.0,0,unknown,2638.8953952741663,108
u_ext_00437,p_ext_001748,0,大三,公共卫生学院,护理学,东校园,考研保研,保研|学习经验|考研,学习,中午,食堂区,全校,140.50000000000003,1.543240908704562,0.050420875420875415,0.005061739940148671,0.0,0.18181818181818182,0.35,1.0,0.005061739940148671,0,unknown,2161.0120619408335,7
u_ext_00343,p_ext_000516,0,大三,法学院,法学,东校园,问答求助,求问|打印店|校园卡|课程资料,生活,中午,宿舍区,图书馆,103.50000000000001,10.04466741989307,0.07506393861892582,0.024006262492331062,0.0,0.0,0.0,0.0,0.024006262492331062,0,unknown,223.29539527416665,5
u_ext_00257,p_ext_001385,0,大一,医学院,临床医学,珠海校区,社团活动,活动|社团|招新|交友,社交,中午,食堂区,全校,86.10000000000001,0.5337219704547149,0.10399999999999998,0.0,0.0,0.06666666666666667,0.0,1.0,0.0,0,unknown,3847.6787286074996,5
dEthZmJaT29zMmlHcXNpWGpZdWpxNVROWTdDUmVLMnVtS0dXa0l5bXFicTFwbmx0aGJpdmpwUzRxWlNFWmJ5RGk4Mk1ocGgybW5xSGlXSjI=,p_ext_000355,1,大四,电子信息学院,电子信息工程,南校园,问答求助,宿舍|求问|校园卡,生活,中午,教学区,图书馆,79.50000000000001,6.105038754361132,0.07491638795986622,0.5814775582525881,0.0,0.375,0.0,0.0,0.5814775582525881,0,unknown,288.5287286075,151
cjMrZWFZV1dxNHAva3REYmhhK25hSU8yaDYrS2RLcUxqbnFpcEpxQnJhNjJpNmV3aExtemlJcVR1cVNZamJTZWxybW1qWnVhYjRtRmlXSjI=,p_ext_000358,0,研三,公共卫生学院,预防医学,珠海校区,问答求助,求问|宿舍|课程资料,生活,中午,教学区,宿舍区,68.4,0.8061104922378689,0.07996108949416343,0.0,0.0,0.2,0.0,0.0,0.0,0,unknown,2012.4453952741667,3
u_ext_00254,p_ext_000924,0,研一,管理学院,市场营销,东校园,问答求助,校园卡|课程资料|求问|打印店,生活,中午,图书馆,宿舍区,345.5,77.7044304944413,0.10140495867768594,0.13116733031239086,0.0,0.0,0.0,0.0,0.13116733031239086,0,unknown,82.71206194083334,3
u_ext_00185,p_ext_001024,0,大二,中文系,新闻学,南校园,问答求助,打印店|宿舍|校园卡|课程资料,生活,中午,校外,校外,244.29999999999998,1.6397904912817869,0.043125,0.053060175908763545,0.0,0.16666666666666666,0.0,1.0,0.053060175908763545,0,unknown,3551.5787286074997,2
dDJ1WHNZQ25vMzJGdHI3UGlZck5aNFhRZUl1Sm5LcUpnb3hucVl5eno3QzRqcDZ3bE4yN3BwVGN2cStOWnNXcWlwT01wWVY1cGFxQmVXSjI=,p_ext_001482,0,大二,中文系,汉语言文学,南校园,二手交易,闲置|电动车,生活,下午,教学区,教学区,110.89999999999999,1.1198978212283794,0.06929411764705881,0.033705628064320384,0.0,0.2222222222222222,0.0,1.0,0.033705628064320384,0,unknown,2352.6453952741663,4
u_ext_00389,p_ext_001547,0,研一,外国语学院,商务英语,东校园,二手交易,租房|二手交易|闲置|教材,生活,下午,校外,教学区,151.00000000000003,1.040274647696284,0.041743827160493824,0.29616645134226594,0.0,0.36363636363636365,0.0,0.0,0.29616645134226594,0,unknown,3459.6953952741665,2
u_ext_00432,p_ext_001378,0,研三,电子信息学院,物联网工程,珠海校区,二手交易,闲置|二手交易|租房|电动车,生活,下午,校外,校外,19.799999999999997,0.3069413054314573,0.0482142857142857,0.0,0.0,0.3,0.0,1.0,0.0,0,unknown,1524.1787286075,7
u_ext_00149,p_ext_000408,0,大三,公共卫生学院,预防医学,东校园,校园生活,宿舍|校车,社交,下午,宿舍区,教学区,1597.6999999999998,1490.3495848925227,0.0923899913718723,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown,1.7287286075,2
u_ext_00363,p_ext_000543,0,大四,医学院,临床医学,珠海校区,问答求助,宿舍|打印店|课程资料,生活,下午,宿舍区,宿舍区,63.7,0.6168839137224783,0.03866906474820144,0.0,0.0,0.25,0.0,1.0,0.0,0,unknown,2454.262061940833,8
u_ext_00328,2101540770,0,大二,计算机学院,人工智能,北校园,问答求助,求问|校园卡|东校,生活,下午,教学区,全校,81.30000000000001,67.8806657070048,0.003884711779448621,0.06894445979281039,0.0,0.15384615384615385,0.0,1.0,0.06894445979281039,0,unknown,4.744561940833334,3
u_ext_00273,p_ext_001994,0,大一,公共卫生学院,预防医学,东校园,课程评价,期末|选课|给分,学习,下午,校外,全校,38.00000000000001,0.425820922511312,0.07465753424657533,0.009782223422241498,0.0,0.18181818181818182,0.35,1.0,0.009782223422241498,0,unknown,2117.7453952741666,6
u_ext_00400,p_ext_001935,0,大二,法学院,知识产权,珠海校区,竞赛科研,创新项目|组队|竞赛|科研项目|论文,发展,下午,图书馆,教学区,866.6999999999999,14.429013902367553,0.07626307922272046,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0,unknown,1417.5953952741668,4
u_ext_00353,p_ext_000351,0,研一,中文系,新闻学,珠海校区,问答求助,求问|校园卡|宿舍|课程资料,生活,下午,图书馆,宿舍区,1998.8,685.8378569735165,0.04990292440237835,0.027854647486766027,0.0,0.16666666666666666,0.0,0.0,0.027854647486766027,0,unknown,45.945395274166664,3
u_ext_00431,p_ext_001260,0,大四,电子信息学院,自动化,南校园,二手交易,二手交易|租房,生活,下午,图书馆,校外,98.4,1.0908190315195223,0.05565326633165829,6.414233409226748e-05,0.0,0.2,0.0,0.0,6.414233409226748e-05,0,unknown,2140.9787286075,8
u_ext_00135,p_ext_000515,1,大四,管理学院,工商管理,南校园,二手交易,闲置|电动车|二手交易|租房,生活,下午,食堂区,教学区,456.3,2.789111236222823,0.08258026159334127,0.18496251558374824,0.0,0.3333333333333333,0.0,0.0,0.18496251558374824,0,unknown,3902.412061940833,25
cjMrZWFZV1dxNHAva3REYmhhK25hSU8yaDYrS2RLcUxqbnFpcEpxQnJhNjJpNmV3aExtemlJcVR1cVNZamJTZWxybW1qWnVhYjRtRmlXSjI=,p_ext_000754,0,研三,公共卫生学院,预防医学,珠海校区,问答求助,课程资料|校园卡,生活,下午,教学区,图书馆,187.20000000000002,1.3532277156811976,0.05971849865951742,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0,unknown,3296.0620619408332,8
u_ext_00494,p_ext_001712,0,研二,中文系,汉语言文学,深圳校区,二手交易,租房|电动车|闲置,生活,下午,图书馆,校外,68.0,0.5502183114542574,0.03837209302325581,0.02171813997009534,0.0,0.3,0.0,0.0,0.02171813997009534,0,unknown,2942.0953952741665,2
u_ext_00477,p_ext_001587,0,大三,中文系,汉语言文学,东校园,兼职实习,实习|薪资|兼职|招聘|家教,发展,下午,校外,教学区,66.60000000000001,0.5050802855785756,0.06351351351351352,0.18128855068372618,0.0,0.3333333333333333,0.0,0.0,0.18128855068372618,0,unknown,3140.6453952741663,6
u_ext_00415,p_ext_000953,0,大二,法学院,知识产权,北校园,问答求助,求问|校园卡|课程资料,生活,下午,教学区,全校,41.5,0.2970138718609907,0.08101265822784809,0.5354491633693033,0.0,0.3,0.0,1.0,0.5354491633693033,0,unknown,3329.3787286075,6
eGFXcXNYK1Z0Nk4vdWN5cmxXaXJyb0tWaEhxWm41cURobnVpc1lxbXg1eXphR2lTak4zTmE0ZVQxTktWZTgydGhaUmpyWTUwYjRXV3IySjI=,p_ext_000467,0,大二,法学院,知识产权,南校园,二手交易,闲置|教材|电动车|租房|二手交易,生活,下午,教学区,食堂区,51.30000000000001,0.3056025600595724,0.030131004366812226,0.0007666435544265847,0.0,0.4,0.0,0.0,0.0007666435544265847,0,unknown,4004.762061940833,5
u_ext_00329,p_ext_001708,0,研三,外国语学院,日语,珠海校区,二手交易,二手交易|电动车|闲置|租房|教材,生活,下午,图书馆,图书馆,111.4,0.7238508223183218,0.10216284987277353,0.0032547899694524937,0.0,0.2727272727272727,0.0,1.0,0.0032547899694524937,0,unknown,3669.5787286074997,7
u_ext_00435,p_ext_001878,0,大四,数学学院,统计学,珠海校区,兼职实习,招聘|兼职|实习|薪资|家教,发展,下午,宿舍区,全校,168.7,4.704103242832258,0.06421052631578948,0.06476883194772484,0.0,0.07692307692307693,0.0,1.0,0.06476883194772484,0,unknown,836.6953952741667,6
u_ext_00354,p_ext_001841,1,研三,外国语学院,翻译,南校园,兼职实习,家教|兼职|招聘|薪资|实习,发展,下午,宿舍区,教学区,147.9,0.8171216678711611,0.024439461883408068,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,unknown,4320.0287286075,59
u_ext_00277,p_ext_000430,0,大三,中文系,传播学,东校园,兼职实习,实习|招聘|兼职|家教,发展,下午,校外,宿舍区,67.8,1.7160718211803703,0.04751773049645389,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0,unknown,924.2120619408333,2
u_ext_00490,p_ext_000372,0,研一,电子信息学院,电子信息工程,南校园,二手交易,二手交易|租房|闲置,生活,晚上,宿舍区,食堂区,134.70000000000002,4.769815517178084,0.0429553264604811,0.8156081852475301,0.0,0.2727272727272727,0.0,0.0,0.8156081852475301,0,unknown,653.7620619408334,8
u_ext_00201,2101589433,0,研三,法学院,知识产权,北校园,校园生活,校园生活|食堂,社交,晚上,食堂区,全校,79.5,70.46337910244833,0.009448818897637795,0.0010906172373827162,0.0,0.0,0.0,1.0,0.0010906172373827162,0,unknown,3.0778952741666665,1
u_ext_00118,2101576983,0,大四,电子信息学院,物联网工程,北校园,二手交易,二手交易|闲置,生活,晚上,教学区,全校,33.6,29.4186010976305,0.011635220125786164,0.00822926964109289,0.0,0.2,0.0,1.0,0.00822926964109289,0,unknown,3.4112286075,6
u_ext_00106,p_ext_001925,0,大三,医学院,基础医学,北校园,问答求助,宿舍|课程资料|校园卡,生活,晚上,教学区,宿舍区,162.5,1.0961177005882938,0.10729537366548042,0.0,0.0,0.2727272727272727,0.25,0.0,0.0,0,unknown,3534.012061940833,6
dDMxb2E0ZmMxYU9XcWR5MGxJMjhwSDdRZElhTXFxcVpnbnlJaW9lbno3RzFmb21uZmQzTmlZUFF1ZGlJb05Hc2lwS2FpSU5qbldxWHIySjI=,2101513711,1,大一,计算机学院,软件工程,东校园,问答求助,求问|校园卡,生活,晚上,教学区,全校,166.4,112.6187714532643,0.002430133657351154,0.08390723713337374,0.0,0.25,0.0,1.0,0.08390723713337374,0,unknown,11.461228607499999,36
u_ext_00156,p_ext_001541,1,研二,医学院,基础医学,珠海校区,问答求助,宿舍|课程资料|校园卡|打印店,生活,晚上,食堂区,食堂区,330.90000000000003,2.7341187952125163,0.08633387888707036,0.005391300469778106,0.0,0.15384615384615385,0.25,1.0,0.005391300469778106,0,unknown,2880.6287286075,138
u_ext_00209,p_ext_000187,0,大二,法学院,知识产权,东校园,二手交易,电动车|二手交易,生活,晚上,图书馆,宿舍区,67.5,1.4671759299105567,0.09458333333333331,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0,unknown,1080.1620619408334,4
u_ext_00300,p_ext_001701,1,研二,法学院,知识产权,东校园,二手交易,闲置|租房,生活,晚上,图书馆,食堂区,107.00000000000001,1.58880210107224,0.07041564792176039,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0,unknown,1592.3120619408332,18
u_ext_00344,2101581383,0,大四,计算机学院,软件工程,南校园,问答求助,求问|校园卡|宿舍|租房,生活,晚上,食堂区,全校,43.70000000000001,38.425236582785004,0.012560386473429951,0.0,0.0,0.23076923076923078,0.0,1.0,0.0,0,unknown,3.2945619408333333,1
u_ext_00321,p_ext_000408,1,大一,外国语学院,英语,北校园,校园生活,宿舍|校车,社交,晚上,校外,教学区,1597.6999999999998,1490.3495848925227,0.0923899913718723,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0,unknown,1.7287286075,199
eEg2ZmtJYVd0Nm1WdHFxN2dYdTBkNE9VZ0tTT2VZZHRnWWltaUppT3ZOM0VqNFdOaGMzRm5vYXExTXFDZmNaOWhxWjRycENHWjIyRGVXSjI=,p_ext_000408,0,大二,外国语学院,翻译,深圳校区,校园生活,宿舍|校车,社交,晚上,教学区,教学区,1597.6999999999998,1490.3495848925227,0.0923899913718723,0.0891674802522782,0.0,0.1111111111111111,0.0,1.0,0.0891674802522782,0,unknown,1.7287286075,5
dXFWamFaUzQwV2VEdUxHU2w2T3paMytWb3BDYmlHdURoNHlkcTRtUHg2eXlwSUdMaEtxbnFZZTNyWlNHaXB1dGhLaWlnNE5rbm9HQmVXSjI=,p_ext_000102,0,大三,中文系,传播学,南校园,问答求助,宿舍|校园卡|课程资料,生活,晚上,教学区,图书馆,50.099999999999994,1.0366749973595881,0.08529411764705883,0.8495103926208044,0.0,0.6,0.25,0.0,0.8495103926208044,0,unknown,1135.8620619408334,7
dDJsMWtaYTZ5WG1IdDZxbGdHWEdaWlNvbm1pRWVJU25ocU56YkptT3VkRzdwSFd6aTlDYWg1T3FxcXlXcjhaNWs1S1dxNHAxajJpTGlXSjI=,p_ext_000510,0,大四,医学院,基础医学,东校园,食堂生活,食堂|拼饭|窗口测评|校园生活|优惠,生活,晚上,教学区,宿舍区,84.60000000000001,0.5892370110447606,0.07352024922118379,0.5640737950863809,0.0,0.625,0.0,0.0,0.5640737950863809,0,unknown,3421.8120619408332,6
eEk5OXBvZk9tbjk4bE5UVGhYcktwSC9RZEsrRVlwcDlsbWg0Z29xenVKakRmMnh0bEx1eWE0V3BsYzJYZTdobGZwT01pWXVKZ0xLS2lXSjI=,p_ext_001511,0,研一,管理学院,会计学,深圳校区,问答求助,宿舍|校园卡|打印店|求问,生活,晚上,教学区,全校,489.1,24.983537389251943,0.0530439121756487,0.2703337137490876,0.0,0.5,0.0,1.0,0.2703337137490876,0,unknown,445.84539527416666,1
u_ext_00292,p_ext_000328,0,研二,数学学院,信息与计算科学,东校园,二手交易,教材|闲置|二手交易|租房,生活,晚上,教学区,全校,84.7,1.2488183831588582,0.040502793296089384,0.26480564566654,0.0,0.4,0.0,1.0,0.26480564566654,0,unknown,1603.7787286075,1
u_ext_00275,p_ext_001450,0,研三,公共卫生学院,预防医学,东校园,二手交易,闲置|二手交易|教材|电动车|租房,生活,晚上,图书馆,图书馆,387.00000000000006,23.52114542293325,0.06936966513460276,0.001462256510120231,0.0,0.5,0.0,1.0,0.001462256510120231,0,unknown,370.8787286075,1
u_ext_00198,p_ext_000486,0,研一,数学学院,信息与计算科学,南校园,二手交易,闲置|教材|电动车|租房,生活,晚上,宿舍区,宿舍区,2.9,0.06415660729463703,0.02692307692307692,0.039590171347563756,0.0,0.36363636363636365,0.0,1.0,0.039590171347563756,0,unknown,1060.8453952741668,5
u_ext_00110,p_ext_001930,0,大二,电子信息学院,自动化,东校园,问答求助,校园卡|打印店|课程资料,生活,晚上,食堂区,校外,209.8,2.4324691791563615,0.05712603062426384,0.0,0.0,0.3,0.25,0.0,0.0,0,unknown,2045.9953952741666,5
u_ext_00381,p_ext_000999,0,大一,外国语学院,日语,东校园,问答求助,求问|打印店|课程资料,生活,晚上,图书馆,全校,3575.4,22.921401719383663,0.06888626778182859,0.0,0.0,0.0,0.25,1.0,0.0,0,unknown,3719.6453952741663,1
u_ext_00170,p_ext_000867,0,研一,计算机学院,数据科学,珠海校区,问答求助,课程资料|校园卡,生活,晚上,食堂区,教学区,73.39999999999999,2.3473538361741793,0.038593749999999996,0.00030225533799821603,0.0,0.15384615384615385,0.25,0.0,0.00030225533799821603,0,unknown,726.4620619408333,1
u_ext_00363,p_ext_000195,1,大四,医学院,临床医学,珠海校区,二手交易,二手交易|闲置,生活,晚上,宿舍区,校外,265.70000000000005,6.1976141945225764,0.05062893081761006,0.14819129330101727,0.0,0.16666666666666666,0.0,0.0,0.14819129330101727,0,unknown,1004.9120619408334,122
dGFONWhJUE5xNkdEdWI2NWZtalNaWXFVZUxHTmg2S0FqV2RqZ0p1bng5bTBqNWVTbExtN2FYMlVsYkdJak01cGhhbUVlNXA1aEsyQ2VXSjI=,p_ext_001621,0,研二,法学院,知识产权,珠海校区,二手交易,教材|电动车|二手交易,生活,晚上,教学区,食堂区,296.1,1.9492131939434183,0.07329299913569576,0.2895442233056914,0.0,0.375,0.0,0.0,0.2895442233056914,0,unknown,3621.7787286075,3
u_ext_00140,p_ext_000130,0,大三,管理学院,工商管理,北校园,考研保研,学习经验|考研|复试|408|保研,学习,晚上,图书馆,图书馆,197.70000000000002,2.0166078057657577,0.06501925545571245,0.19422246038134616,0.0,0.45454545454545453,0.6,1.0,0.19422246038134616,0,unknown,2328.8620619408334,6
u_ext_00464,p_ext_001432,0,大二,计算机学院,软件工程,北校园,问答求助,打印店|宿舍|校园卡|求问,生活,晚上,教学区,宿舍区,402.00000000000006,7.848824043454865,0.05191256830601093,2.588704382539141e-05,0.0,0.23076923076923078,0.0,0.0,2.588704382539141e-05,0,unknown,1205.2287286075,4
u_ext_00383,p_ext_001837,0,研一,法学院,法学,北校园,问答求助,宿舍|打印店|求问|课程资料,生活,晚上,食堂区,宿舍区,256.50000000000006,1.8945354374925056,0.06509054325955733,0.024499292234498916,0.0,0.0,0.25,0.0,0.024499292234498916,0,unknown,3225.3453952741665,1
u_ext_00492,p_ext_000972,0,研二,计算机学院,数据科学,深圳校区,二手交易,闲置|教材|租房|二手交易|电动车,生活,晚上,食堂区,图书馆,96.6,1.0037107822265536,0.06959459459459459,1.2600976371871684,0.0,0.38461538461538464,0.0,0.0,1.2600976371871684,0,unknown,2285.8287286075,3
u_ext_00495,p_ext_001351,0,大二,管理学院,信息管理,北校园,二手交易,电动车|二手交易|闲置|租房|教材,生活,晚上,教学区,全校,77.7,1.8557770968069447,0.08576388888888889,0.002157028213802744,0.0,0.4166666666666667,0.0,1.0,0.002157028213802744,0,unknown,980.8620619408333,4
u_ext_00273,p_ext_000188,1,大一,公共卫生学院,预防医学,东校园,食堂生活,校园生活|拼饭|食堂|窗口测评|优惠,生活,晚上,校外,食堂区,190.09999999999997,1.5087158256267248,0.060828877005347594,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0,unknown,3000.0287286075,33
c21pZm9ZeXFsbytVemRDemxXZmFxNUtWaEs2TW5hYW1oWitWYklxUXo4ZXZhb0duaHFyRmhZcVVxWlNWZk5acWxxaWVyNWgybnJDV3IySjI=,p_ext_000826,1,大四,中文系,汉语言文学,深圳校区,问答求助,课程资料|校园卡|打印店|求问|宿舍,生活,晚上,教学区,教学区,98.2,0.6669599624093413,0.08310626702997276,0.2452358735714613,0.0,0.8333333333333334,0.25,1.0,0.2452358735714613,0,unknown,3509.6453952741663,55
u_ext_00440,p_ext_000329,0,大二,数学学院,数学与应用数学,北校园,问答求助,课程资料|宿舍|校园卡|求问|打印店,生活,深夜,教学区,图书馆,106.80000000000001,0.6860638524493309,0.046436525612472156,0.0,0.0,0.5,0.0,0.0,0.0,0,unknown,3712.0953952741665,7
u_ext_00412,p_ext_001649,0,研二,医学院,基础医学,深圳校区,问答求助,打印店|宿舍,生活,深夜,图书馆,食堂区,61.1,0.646206004451463,0.05425101214574899,0.01429487282992187,0.0,0.07692307692307693,0.0,0.0,0.01429487282992187,0,unknown,2245.2453952741666,4
u_ext_00184,p_ext_000266,1,大二,中文系,汉语言文学,北校园,二手交易,二手交易|闲置,生活,深夜,教学区,食堂区,70.2,0.40602853450646237,0.03692052980132451,0.007026665389636116,0.0,0.09090909090909091,0.0,0.0,0.007026665389636116,0,unknown,4125.462061940833,105
u_ext_00294,p_ext_000762,1,大三,中文系,新闻学,东校园,二手交易,教材|二手交易|电动车|租房,生活,深夜,教学区,校外,62.8,0.74544530226995,0.0627016129032258,0.001634955392986254,0.0,0.0,0.0,0.0,0.001634955392986254,0,unknown,1997.8787286075,63
dHFWNWU0ZVV5YTZFdHJuWGhxL09xNGVub1dxSWhxRm9pV2Q0am9sc3o4REdwbjJrZ2F2Tmg0U290ckdVWjd5Qmk4eUVqcHA0Zkd1SmlXSjI=,p_ext_000651,0,大四,医学院,口腔医学,深圳校区,二手交易,租房|教材|二手交易|闲置|电动车,生活,深夜,教学区,图书馆,234.9,1.9882707483071416,0.11553030303030302,0.2729153893401136,0.0,0.625,0.0,0.0,0.2729153893401136,0,unknown,2811.4287286074996,3
u_ext_00224,p_ext_001922,0,研二,管理学院,市场营销,东校园,二手交易,教材|二手交易|电动车|租房|闲置,生活,深夜,图书馆,宿舍区,158.9,2.0134858264815123,0.10297297297297298,0.0017305191621993503,0.0,0.14285714285714285,0.0,0.0,0.0017305191621993503,0,unknown,1870.0287286075,6
u_ext_00433,p_ext_001134,0,研一,公共卫生学院,公共卫生,北校园,二手交易,租房|教材|二手交易|电动车,生活,深夜,宿舍区,全校,66.8,0.512289789780218,0.055350553505535055,0.025269729427159972,0.0,0.15384615384615385,0.0,1.0,0.025269729427159972,0,unknown,3105.4787286074998,2
u_ext_00291,p_ext_001567,0,大三,电子信息学院,通信工程,东校园,考研保研,408|复试|保研|考研,学习,深夜,食堂区,食堂区,60.00000000000001,0.5446062671576068,0.022242647058823527,0.0,0.0,0.16666666666666666,0.35,1.0,0.0,0,unknown,2620.112061940833,4
u_ext_00329,p_ext_000634,0,研三,外国语学院,日语,珠海校区,二手交易,租房|二手交易|教材|电动车,生活,深夜,图书馆,图书馆,98.1,1.764703155008774,0.057088607594936704,0.0058185627241413886,0.0,0.3,0.0,1.0,0.0058185627241413886,0,unknown,1310.1620619408334,4
u_ext_00246,p_ext_001039,0,研三,公共卫生学院,预防医学,东校园,兼职实习,家教|兼职,发展,深夜,食堂区,食堂区,310.70000000000005,2.435738753597462,0.021188811188811187,0.0,0.0,0.0,0.0,1.0,0.0,0,unknown,3037.412061940833,6
u_ext_00360,p_ext_001828,0,大一,外国语学院,英语,北校园,食堂生活,校园生活|拼饭|优惠|窗口测评,生活,深夜,食堂区,全校,83.60000000000001,0.7020755586836556,0.09779661016949152,0.00837184409335248,0.0,0.25,0.0,1.0,0.00837184409335248,0,unknown,2833.8120619408332,1
u_ext_00369,2101515525,0,大四,电子信息学院,电子信息工程,深圳校区,问答求助,求问|校园卡,生活,深夜,教学区,全校,253.8,173.31842150301017,0.00408981555733761,0.0,0.0,0.0,0.0,1.0,0.0,0,unknown,11.144561940833333,7
u_ext_00200,p_ext_001716,0,大一,数学学院,信息与计算科学,北校园,学习交流,学习交流|学习经验|复习资料,学习,深夜,宿舍区,宿舍区,300.70000000000005,4.8852537311616455,0.05978169605373636,0.0,0.0,0.0,0.35,1.0,0.0,0,unknown,1453.2620619408333,3
u_ext_00109,p_ext_000430,0,大三,法学院,知识产权,南校园,兼职实习,实习|招聘|兼职|家教,发展,深夜,宿舍区,宿舍区,67.8,1.7160718211803703,0.04751773049645389,0.02221572172945655,0.0,0.36363636363636365,0.0,1.0,0.02221572172945655,0,unknown,924.2120619408333,7
u_ext_00214,p_ext_000759,0,大三,中文系,新闻学,珠海校区,实习就业,简历|面试|实习|招聘,发展,深夜,图书馆,食堂区,126.70000000000002,1.7370090245917562,0.03763537906137184,0.047760675758946464,0.0,0.18181818181818182,0.0,0.0,0.047760675758946464,0,unknown,1726.5953952741668,6
u_ext_00159,p_ext_000506,0,研三,电子信息学院,自动化,珠海校区,校园生活,共享厨房|校园生活|宿舍,社交,深夜,校外,食堂区,128.20000000000002,2.490169123798012,0.07323943661971831,0.01055982808117193,0.0,0.0,0.0,0.0,0.01055982808117193,0,unknown,1211.5787286075001,1
u_ext_00218,p_ext_001709,1,大四,管理学院,市场营销,北校园,二手交易,教材|闲置|租房,生活,深夜,宿舍区,教学区,176.20000000000002,1.455123342031225,0.029671717171717172,1.029877400175887,0.0,0.25,0.0,0.0,1.029877400175887,0,unknown,2882.1453952741663,67
u_ext_00484,p_ext_000408,1,大三,管理学院,市场营销,珠海校区,校园生活,宿舍|校车,社交,深夜,宿舍区,教学区,1597.6999999999998,1490.3495848925227,0.0923899913718723,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown,1.7287286075,43
dTVDWHJKZk51MzkvcHFhbWlhTzhoSmFvbG95YWlJeVJsb3BqcUlHenBKbXdqcDZ3aWREWXFJZVMwTmFCWnM1bmhxZHFhWnlHZ0lLRmlXSjI=,p_ext_000331,0,研三,法学院,知识产权,东校园,二手交易,二手交易|电动车,生活,深夜,教学区,食堂区,30.5,0.47863093914534344,0.03409090909090909,0.0,0.0,0.4,0.0,0.0,0.0,0,unknown,1505.3620619408334,2
u_ext_00118,p_ext_001174,1,大四,电子信息学院,物联网工程,北校园,二手交易,教材|二手交易,生活,深夜,教学区,校外,190.60000000000002,1.176065666534965,0.0407911001236094,0.014634785993270637,0.0,0.09090909090909091,0.0,0.0,0.014634785993270637,0,unknown,3865.5787286074997,49
u_ext_00345,p_ext_001199,0,研三,计算机学院,人工智能,珠海校区,考研保研,考研|408,学习,深夜,图书馆,全校,130.2,1.5804470762162084,0.058030592734225624,0.0,0.0,0.07692307692307693,0.35,1.0,0.0,0,unknown,1953.1620619408334,7
dFk2aWE0UzVyNmVMdUw3UmxwK3dkNVc2aUgrTGRvaWlqcUtXczVxa3VhN0VqV05zaGFpdmczNlUwTHVGaXBPRWhzK2RycHFlakl1SmlXSjI=,p_ext_000461,0,研二,医学院,基础医学,珠海校区,问答求助,课程资料|求问|宿舍,生活,深夜,教学区,宿舍区,156.9,3.393210745487883,0.06337025316455695,0.11549205240367932,0.0,0.375,0.0,0.0,0.11549205240367932,0,unknown,1085.7453952741666,2
