post_id,tag_id,tag_name,tag_weight,source
p_ext_000338,tag_0004,二手交易,0.6776,extract
p_ext_000339,tag_0028,拼饭,0.8419,extract
p_ext_000339,tag_0045,窗口测评,0.931,extract
p_ext_000339,tag_0046,优惠,0.9302,extract
p_ext_000339,tag_0011,食堂,0.9326,extract
p_ext_000340,tag_0043,科研项目,0.9239,extract
p_ext_000340,tag_0041,创新项目,0.5136,extract
p_ext_000341,tag_0001,求问,0.7871,extract
p_ext_000341,tag_0009,宿舍,0.9149,extract
p_ext_000341,tag_0016,打印店,0.5687,extract
p_ext_000341,tag_0015,课程资料,0.5326,extract
p_ext_000341,tag_0002,校园卡,0.6101,extract
p_ext_000342,tag_0015,课程资料,0.6129,extract
p_ext_000342,tag_0001,求问,0.8475,extract
p_ext_000342,tag_0016,打印店,0.8212,extract
p_ext_000343,tag_0002,校园卡,0.7364,extract
p_ext_000343,tag_0015,课程资料,0.8293,extract
p_ext_000344,tag_0052,复习资料,0.7126,extract
p_ext_000344,tag_0051,学习交流,0.9827,extract
p_ext_000344,tag_0053,考试,0.9897,extract
p_ext_000344,tag_0015,课程资料,0.7468,extract
p_ext_000344,tag_0032,学习经验,0.8087,extract
p_ext_000345,tag_0036,活动,0.8777,extract
p_ext_000345,tag_0008,搭子,0.6939,extract
p_ext_000345,tag_0035,羽毛球,0.8135,extract
p_ext_000346,tag_0014,实习,0.999,extract
p_ext_000346,tag_0026,家教,0.8011,extract
p_ext_000346,tag_0025,兼职,0.7702,extract
p_ext_000346,tag_0048,招聘,0.7328,extract
p_ext_000346,tag_0027,薪资,0.8868,extract
p_ext_000347,tag_0002,校园卡,0.9713,extract
p_ext_000347,tag_0015,课程资料,0.9451,extract
p_ext_000347,tag_0001,求问,0.7291,extract
p_ext_000347,tag_0016,打印店,0.7034,extract
p_ext_000347,tag_0009,宿舍,0.5579,extract
p_ext_000348,tag_0009,宿舍,0.828,extract
p_ext_000348,tag_0016,打印店,0.7948,extract
p_ext_000348,tag_0001,求问,0.6794,extract
p_ext_000349,tag_0002,校园卡,0.6896,extract
p_ext_000349,tag_0016,打印店,0.7481,extract
p_ext_000350,tag_0016,打印店,0.8394,extract
p_ext_000350,tag_0015,课程资料,0.7385,extract
p_ext_000350,tag_0009,宿舍,0.5765,extract
p_ext_000351,tag_0001,求问,0.6458,extract
p_ext_000351,tag_0002,校园卡,0.7577,extract
p_ext_000351,tag_0009,宿舍,0.5598,extract
p_ext_000351,tag_0015,课程资料,0.9469,extract
p_ext_000352,tag_0006,租房,0.6192,extract
p_ext_000352,tag_0021,电动车,0.7083,extract
p_ext_000353,tag_0015,课程资料,0.5187,extract
p_ext_000353,tag_0016,打印店,0.9333,extract
p_ext_000353,tag_0009,宿舍,0.5348,extract
p_ext_000354,tag_0001,求问,0.7247,extract
p_ext_000354,tag_0015,课程资料,0.5954,extract
p_ext_000355,tag_0009,宿舍,0.8904,extract
p_ext_000355,tag_0001,求问,0.5513,extract
p_ext_000355,tag_0002,校园卡,0.5695,extract
p_ext_000356,tag_0010,交友,0.5874,extract
p_ext_000356,tag_0037,拍照,0.8918,extract
p_ext_000356,tag_0008,搭子,0.899,extract
p_ext_000356,tag_0036,活动,0.7734,extract
p_ext_000356,tag_0035,羽毛球,0.9536,extract
p_ext_000357,tag_0002,校园卡,0.5529,extract
p_ext_000357,tag_0016,打印店,0.9454,extract
p_ext_000358,tag_0001,求问,0.7276,extract
p_ext_000358,tag_0009,宿舍,0.8195,extract
p_ext_000358,tag_0015,课程资料,0.6564,extract
p_ext_000359,tag_0001,求问,0.8092,extract
p_ext_000359,tag_0016,打印店,0.7149,extract
p_ext_000359,tag_0015,课程资料,0.9047,extract
p_ext_000360,tag_0001,求问,0.5361,extract
p_ext_000360,tag_0015,课程资料,0.9697,extract
p_ext_000360,tag_0016,打印店,0.8489,extract
p_ext_000360,tag_0009,宿舍,0.8767,extract
p_ext_000360,tag_0002,校园卡,0.8255,extract
p_ext_000361,tag_0002,校园卡,0.527,extract
p_ext_000361,tag_0016,打印店,0.5469,extract
p_ext_000361,tag_0001,求问,0.5578,extract
p_ext_000362,tag_0021,电动车,0.7246,extract
p_ext_000362,tag_0022,教材,0.8927,extract
p_ext_000362,tag_0004,二手交易,0.8925,extract
p_ext_000362,tag_0006,租房,0.6964,extract
p_ext_000363,tag_0016,打印店,0.7966,extract
p_ext_000363,tag_0015,课程资料,0.5352,extract
p_ext_000363,tag_0001,求问,0.6098,extract
p_ext_000363,tag_0002,校园卡,0.9152,extract
p_ext_000364,tag_0015,课程资料,0.5215,extract
p_ext_000364,tag_0002,校园卡,0.9881,extract
p_ext_000365,tag_0021,电动车,0.5994,extract
p_ext_000365,tag_0004,二手交易,0.6726,extract
p_ext_000366,tag_0022,教材,0.7105,extract
p_ext_000366,tag_0005,闲置,0.9668,extract
p_ext_000366,tag_0004,二手交易,0.8356,extract
p_ext_000366,tag_0006,租房,0.9206,extract
p_ext_000367,tag_0016,打印店,0.786,extract
p_ext_000367,tag_0009,宿舍,0.6887,extract
p_ext_000367,tag_0015,课程资料,0.8084,extract
p_ext_000368,tag_0009,宿舍,0.5486,extract
p_ext_000368,tag_0015,课程资料,0.8437,extract
p_ext_000368,tag_0001,求问,0.9053,extract
p_ext_000368,tag_0002,校园卡,0.871,extract
p_ext_000369,tag_0015,课程资料,0.7119,extract
p_ext_000369,tag_0002,校园卡,0.892,extract
p_ext_000369,tag_0016,打印店,0.6342,extract
p_ext_000370,tag_0009,宿舍,0.9165,extract
p_ext_000370,tag_0002,校园卡,0.5691,extract
p_ext_000371,tag_0002,校园卡,0.9935,extract
p_ext_000371,tag_0001,求问,0.5746,extract
p_ext_000371,tag_0009,宿舍,0.8083,extract
p_ext_000371,tag_0016,打印店,0.6868,extract
p_ext_000371,tag_0015,课程资料,0.8705,extract
p_ext_000372,tag_0004,二手交易,0.6957,extract
p_ext_000372,tag_0006,租房,0.7201,extract
p_ext_000372,tag_0005,闲置,0.9119,extract
p_ext_000373,tag_0004,二手交易,0.9341,extract
p_ext_000373,tag_0006,租房,0.5154,extract
p_ext_000373,tag_0005,闲置,0.5871,extract
p_ext_000373,tag_0022,教材,0.7017,extract
p_ext_000373,tag_0021,电动车,0.5946,extract
p_ext_000374,tag_0022,教材,0.5501,extract
p_ext_000374,tag_0006,租房,0.5338,extract
p_ext_000374,tag_0005,闲置,0.8493,extract
p_ext_000375,tag_0006,租房,0.5575,extract
p_ext_000375,tag_0021,电动车,0.7163,extract
p_ext_000375,tag_0004,二手交易,0.5432,extract
p_ext_000375,tag_0005,闲置,0.5009,extract
p_ext_000376,tag_0036,活动,0.8991,extract
p_ext_000376,tag_0054,社团,0.5622,extract
p_ext_000377,tag_0015,课程资料,0.8508,extract
p_ext_000377,tag_0016,打印店,0.7921,extract
p_ext_000377,tag_0009,宿舍,0.5323,extract
p_ext_000377,tag_0001,求问,0.9641,extract
p_ext_000378,tag_0042,共享厨房,0.566,extract
p_ext_000378,tag_0011,食堂,0.9557,extract
p_ext_000378,tag_0009,宿舍,0.7801,extract
p_ext_000378,tag_0012,校园生活,0.8155,extract
p_ext_000378,tag_0038,校车,0.6925,extract
p_ext_000379,tag_0015,课程资料,0.9496,extract
p_ext_000379,tag_0001,求问,0.6471,extract
p_ext_000379,tag_0009,宿舍,0.6331,extract
p_ext_000379,tag_0016,打印店,0.8527,extract
p_ext_000380,tag_0009,宿舍,0.6697,extract
p_ext_000380,tag_0016,打印店,0.9634,extract
p_ext_000380,tag_0002,校园卡,0.9956,extract
p_ext_000381,tag_0022,教材,0.5096,extract
p_ext_000381,tag_0004,二手交易,0.6331,extract
p_ext_000382,tag_0016,打印店,0.8295,extract
p_ext_000382,tag_0001,求问,0.6778,extract
p_ext_000383,tag_0002,校园卡,0.6985,extract
p_ext_000383,tag_0001,求问,0.9103,extract
p_ext_000384,tag_0009,宿舍,0.756,extract
p_ext_000384,tag_0002,校园卡,0.9941,extract
p_ext_000384,tag_0015,课程资料,0.7629,extract
p_ext_000385,tag_0016,打印店,0.7367,extract
p_ext_000385,tag_0015,课程资料,0.5918,extract
p_ext_000386,tag_0038,校车,0.7935,extract
p_ext_000386,tag_0042,共享厨房,0.7579,extract
p_ext_000386,tag_0012,校园生活,0.8002,extract
p_ext_000386,tag_0009,宿舍,0.8676,extract
p_ext_000386,tag_0011,食堂,0.7725,extract
p_ext_000387,tag_0002,校园卡,0.6216,extract
p_ext_000387,tag_0001,求问,0.51,extract
p_ext_000387,tag_0016,打印店,0.7201,extract
p_ext_000387,tag_0015,课程资料,0.5329,extract
p_ext_000388,tag_0001,求问,0.5355,extract
p_ext_000388,tag_0009,宿舍,0.8846,extract
p_ext_000388,tag_0016,打印店,0.7774,extract
p_ext_000389,tag_0015,课程资料,0.8488,extract
p_ext_000389,tag_0009,宿舍,0.8216,extract
p_ext_000389,tag_0002,校园卡,0.5885,extract
p_ext_000389,tag_0001,求问,0.5344,extract
p_ext_000390,tag_0022,教材,0.901,extract
p_ext_000390,tag_0004,二手交易,0.8186,extract
p_ext_000391,tag_0032,学习经验,0.6564,extract
p_ext_000391,tag_0018,考研,0.7467,extract
p_ext_000391,tag_0017,408,0.7059,extract
p_ext_000391,tag_0034,保研,0.8503,extract
p_ext_000391,tag_0033,复试,0.619,extract
p_ext_000392,tag_0009,宿舍,0.6491,extract
p_ext_000392,tag_0002,校园卡,0.5468,extract
p_ext_000392,tag_0016,打印店,0.852,extract
p_ext_000393,tag_0021,电动车,0.7623,extract
p_ext_000393,tag_0004,二手交易,0.8996,extract
p_ext_000393,tag_0022,教材,0.7394,extract
p_ext_000394,tag_0049,简历,0.9554,extract
p_ext_000394,tag_0047,面试,0.7426,extract
p_ext_000395,tag_0001,求问,0.8084,extract
p_ext_000395,tag_0015,课程资料,0.8881,extract
p_ext_000396,tag_0021,电动车,0.8994,extract
p_ext_000396,tag_0022,教材,0.6849,extract
p_ext_000396,tag_0006,租房,0.7258,extract
p_ext_000396,tag_0004,二手交易,0.9593,extract
p_ext_000397,tag_0015,课程资料,0.731,extract
p_ext_000397,tag_0016,打印店,0.5088,extract
p_ext_000398,tag_0016,打印店,0.8836,extract
p_ext_000398,tag_0002,校园卡,0.7494,extract
p_ext_000398,tag_0015,课程资料,0.9501,extract
p_ext_000399,tag_0022,教材,0.5317,extract
p_ext_000399,tag_0021,电动车,0.9879,extract
p_ext_000399,tag_0006,租房,0.7751,extract
p_ext_000400,tag_0026,家教,0.9088,extract
p_ext_000400,tag_0025,兼职,0.7035,extract
p_ext_000400,tag_0048,招聘,0.5049,extract
p_ext_000401,tag_0033,复试,0.7694,extract
p_ext_000401,tag_0032,学习经验,0.6697,extract
p_ext_000401,tag_0034,保研,0.909,extract
p_ext_000402,tag_0009,宿舍,0.9747,extract
p_ext_000402,tag_0016,打印店,0.6779,extract
p_ext_000402,tag_0001,求问,0.9395,extract
p_ext_000402,tag_0002,校园卡,0.9936,extract
p_ext_000403,tag_0016,打印店,0.9311,extract
p_ext_000403,tag_0009,宿舍,0.5919,extract
p_ext_000404,tag_0002,校园卡,0.6023,extract
p_ext_000404,tag_0009,宿舍,0.7336,extract
p_ext_000405,tag_0001,求问,0.7545,extract
p_ext_000405,tag_0002,校园卡,0.6599,extract
p_ext_000406,tag_0004,二手交易,0.8796,extract
p_ext_000406,tag_0022,教材,0.6312,extract
p_ext_000406,tag_0006,租房,0.9504,extract
p_ext_000406,tag_0005,闲置,0.6171,extract
p_ext_000406,tag_0021,电动车,0.5247,extract
p_ext_000407,tag_0001,求问,0.6059,extract
p_ext_000407,tag_0015,课程资料,0.7589,extract
p_ext_000407,tag_0016,打印店,0.5932,extract
p_ext_000408,tag_0009,宿舍,0.7716,extract
p_ext_000408,tag_0038,校车,0.5068,extract
p_ext_000409,tag_0022,教材,0.9118,extract
p_ext_000409,tag_0021,电动车,0.9515,extract
p_ext_000409,tag_0006,租房,0.6312,extract
p_ext_000410,tag_0001,求问,0.652,extract
p_ext_000410,tag_0016,打印店,0.6201,extract
p_ext_000410,tag_0002,校园卡,0.5243,extract
p_ext_000410,tag_0009,宿舍,0.7706,extract
p_ext_000411,tag_0006,租房,0.5216,extract
p_ext_000411,tag_0005,闲置,0.7758,extract
p_ext_000412,tag_0021,电动车,0.6844,extract
p_ext_000412,tag_0006,租房,0.5123,extract
p_ext_000412,tag_0022,教材,0.5549,extract
p_ext_000412,tag_0004,二手交易,0.7803,extract
p_ext_000413,tag_0005,闲置,0.9527,extract
p_ext_000413,tag_0004,二手交易,0.9552,extract
p_ext_000413,tag_0006,租房,0.7025,extract
p_ext_000413,tag_0022,教材,0.5261,extract
p_ext_000414,tag_0001,求问,0.6355,extract
p_ext_000414,tag_0015,课程资料,0.9256,extract
p_ext_000414,tag_0002,校园卡,0.5773,extract
p_ext_000415,tag_0008,搭子,0.6524,extract
p_ext_000415,tag_0036,活动,0.9451,extract
p_ext_000415,tag_0010,交友,0.7084,extract
p_ext_000415,tag_0037,拍照,0.6837,extract
p_ext_000415,tag_0035,羽毛球,0.9917,extract
p_ext_000416,tag_0015,课程资料,0.649,extract
p_ext_000416,tag_0053,考试,0.7268,extract
p_ext_000417,tag_0002,校园卡,0.904,extract
p_ext_000417,tag_0001,求问,0.5095,extract
p_ext_000417,tag_0015,课程资料,0.9803,extract
p_ext_000417,tag_0016,打印店,0.8306,extract
p_ext_000417,tag_0009,宿舍,0.6042,extract
p_ext_000418,tag_0047,面试,0.9647,extract
p_ext_000418,tag_0048,招聘,0.6922,extract
p_ext_000418,tag_0014,实习,0.7521,extract
p_ext_000418,tag_0049,简历,0.6518,extract
p_ext_000418,tag_0050,就业,0.664,extract
p_ext_000419,tag_0015,课程资料,0.7443,extract
p_ext_000419,tag_0002,校园卡,0.5668,extract
p_ext_000420,tag_0001,求问,0.9337,extract
p_ext_000420,tag_0009,宿舍,0.8937,extract
p_ext_000420,tag_0015,课程资料,0.9792,extract
p_ext_000420,tag_0002,校园卡,0.7593,extract
p_ext_000421,tag_0004,二手交易,0.9819,extract
p_ext_000421,tag_0021,电动车,0.7045,extract
p_ext_000421,tag_0006,租房,0.5023,extract
p_ext_000422,tag_0016,打印店,0.7948,extract
p_ext_000422,tag_0002,校园卡,0.7662,extract
p_ext_000423,tag_0001,求问,0.6287,extract
p_ext_000423,tag_0002,校园卡,0.6129,extract
p_ext_000424,tag_0009,宿舍,0.8103,extract
p_ext_000424,tag_0002,校园卡,0.6319,extract
p_ext_000424,tag_0001,求问,0.921,extract
p_ext_000424,tag_0016,打印店,0.501,extract
p_ext_000424,tag_0015,课程资料,0.6197,extract
p_ext_000425,tag_0001,求问,0.502,extract
p_ext_000425,tag_0002,校园卡,0.5716,extract
p_ext_000425,tag_0015,课程资料,0.9312,extract
p_ext_000425,tag_0009,宿舍,0.566,extract
p_ext_000425,tag_0016,打印店,0.907,extract
p_ext_000426,tag_0001,求问,0.9734,extract
p_ext_000426,tag_0015,课程资料,0.7579,extract
p_ext_000426,tag_0016,打印店,0.7461,extract
p_ext_000427,tag_0020,选课,0.7522,extract
p_ext_000427,tag_0030,给分,0.9329,extract
p_ext_000427,tag_0031,课程评价,0.8006,extract
p_ext_000427,tag_0029,老师,0.5011,extract
p_ext_000427,tag_0019,期末,0.5111,extract
p_ext_000428,tag_0010,交友,0.7541,extract
p_ext_000428,tag_0037,拍照,0.908,extract
p_ext_000428,tag_0035,羽毛球,0.9309,extract
p_ext_000428,tag_0036,活动,0.9106,extract
p_ext_000428,tag_0008,搭子,0.9352,extract
p_ext_000429,tag_0002,校园卡,0.8168,extract
p_ext_000429,tag_0001,求问,0.5131,extract
p_ext_000429,tag_0016,打印店,0.9807,extract
p_ext_000430,tag_0014,实习,0.809,extract
p_ext_000430,tag_0048,招聘,0.6447,extract
p_ext_000430,tag_0025,兼职,0.8933,extract
p_ext_000430,tag_0026,家教,0.8184,extract
p_ext_000431,tag_0010,交友,0.8199,extract
p_ext_000431,tag_0036,活动,0.691,extract
p_ext_000431,tag_0035,羽毛球,0.6667,extract
p_ext_000431,tag_0037,拍照,0.8963,extract
p_ext_000432,tag_0001,求问,0.9995,extract
p_ext_000432,tag_0002,校园卡,0.8744,extract
p_ext_000432,tag_0015,课程资料,0.5398,extract
p_ext_000432,tag_0009,宿舍,0.6823,extract
p_ext_000433,tag_0011,食堂,0.5052,extract
p_ext_000433,tag_0012,校园生活,0.749,extract
p_ext_000433,tag_0042,共享厨房,0.7584,extract
p_ext_000434,tag_0002,校园卡,0.9999,extract
p_ext_000434,tag_0009,宿舍,0.5196,extract
p_ext_000434,tag_0016,打印店,0.6357,extract
p_ext_000434,tag_0015,课程资料,0.7817,extract
p_ext_000434,tag_0001,求问,0.5889,extract
p_ext_000435,tag_0038,校车,0.8758,extract
p_ext_000435,tag_0009,宿舍,0.827,extract
p_ext_000435,tag_0011,食堂,0.8973,extract
p_ext_000435,tag_0042,共享厨房,0.69,extract
p_ext_000435,tag_0012,校园生活,0.7163,extract
p_ext_000436,tag_0009,宿舍,0.5549,extract
p_ext_000436,tag_0016,打印店,0.5826,extract
p_ext_000437,tag_0015,课程资料,0.6078,extract
p_ext_000437,tag_0009,宿舍,0.6922,extract
p_ext_000437,tag_0002,校园卡,0.9516,extract
p_ext_000437,tag_0001,求问,0.8218,extract
p_ext_000437,tag_0016,打印店,0.6305,extract
p_ext_000438,tag_0002,校园卡,0.7552,extract
p_ext_000438,tag_0001,求问,0.7515,extract
p_ext_000438,tag_0016,打印店,0.9928,extract
p_ext_000438,tag_0015,课程资料,0.6311,extract
p_ext_000439,tag_0022,教材,0.9266,extract
p_ext_000439,tag_0004,二手交易,0.7048,extract
p_ext_000440,tag_0015,课程资料,0.787,extract
p_ext_000440,tag_0002,校园卡,0.5863,extract
p_ext_000441,tag_0035,羽毛球,0.5657,extract
p_ext_000441,tag_0008,搭子,0.7277,extract
p_ext_000441,tag_0010,交友,0.9828,extract
p_ext_000441,tag_0036,活动,0.676,extract
p_ext_000442,tag_0009,宿舍,0.6793,extract
p_ext_000442,tag_0015,课程资料,0.768,extract
p_ext_000442,tag_0002,校园卡,0.8187,extract
p_ext_000443,tag_0009,宿舍,0.785,extract
p_ext_000443,tag_0001,求问,0.7071,extract
p_ext_000443,tag_0002,校园卡,0.6573,extract
p_ext_000443,tag_0015,课程资料,0.8438,extract
p_ext_000444,tag_0001,求问,0.732,extract
p_ext_000444,tag_0015,课程资料,0.5906,extract
p_ext_000444,tag_0016,打印店,0.8536,extract
p_ext_000444,tag_0002,校园卡,0.8967,extract
p_ext_000445,tag_0026,家教,0.6857,extract
p_ext_000445,tag_0025,兼职,0.9503,extract
p_ext_000445,tag_0048,招聘,0.7213,extract
p_ext_000445,tag_0027,薪资,0.5784,extract
p_ext_000445,tag_0014,实习,0.9377,extract
p_ext_000446,tag_0004,二手交易,0.7266,extract
p_ext_000446,tag_0006,租房,0.5474,extract
p_ext_000446,tag_0022,教材,0.8693,extract
p_ext_000447,tag_0002,校园卡,0.5293,extract
p_ext_000447,tag_0001,求问,0.8652,extract
p_ext_000448,tag_0001,求问,0.9684,extract
p_ext_000448,tag_0015,课程资料,0.7858,extract
p_ext_000448,tag_0009,宿舍,0.826,extract
p_ext_000449,tag_0008,搭子,0.523,extract
p_ext_000449,tag_0035,羽毛球,0.9823,extract
p_ext_000449,tag_0037,拍照,0.7362,extract
p_ext_000449,tag_0036,活动,0.9918,extract
p_ext_000449,tag_0010,交友,0.6585,extract
p_ext_000450,tag_0016,打印店,0.8704,extract
p_ext_000450,tag_0009,宿舍,0.6677,extract
p_ext_000450,tag_0015,课程资料,0.7522,extract
p_ext_000450,tag_0001,求问,0.845,extract
p_ext_000450,tag_0002,校园卡,0.7997,extract
p_ext_000451,tag_0015,课程资料,0.7152,extract
p_ext_000451,tag_0002,校园卡,0.8785,extract
p_ext_000452,tag_0001,求问,0.551,extract
p_ext_000452,tag_0016,打印店,0.902,extract
p_ext_000452,tag_0002,校园卡,0.6835,extract
p_ext_000452,tag_0009,宿舍,0.6749,extract
p_ext_000452,tag_0015,课程资料,0.7571,extract
p_ext_000453,tag_0002,校园卡,0.74,extract
p_ext_000453,tag_0001,求问,0.5139,extract
p_ext_000453,tag_0009,宿舍,0.566,extract
p_ext_000454,tag_0014,实习,0.8342,extract
p_ext_000454,tag_0047,面试,0.6832,extract
p_ext_000454,tag_0049,简历,0.907,extract
p_ext_000454,tag_0048,招聘,0.872,extract
p_ext_000455,tag_0041,创新项目,0.5737,extract
p_ext_000455,tag_0039,组队,0.8486,extract
p_ext_000455,tag_0043,科研项目,0.622,extract
p_ext_000455,tag_0040,竞赛,0.6412,extract
p_ext_000455,tag_0044,论文,0.9822,extract
p_ext_000456,tag_0044,论文,0.67,extract
p_ext_000456,tag_0039,组队,0.9933,extract
p_ext_000456,tag_0041,创新项目,0.7845,extract
p_ext_000456,tag_0040,竞赛,0.7377,extract
p_ext_000456,tag_0043,科研项目,0.7037,extract
p_ext_000457,tag_0009,宿舍,0.945,extract
p_ext_000457,tag_0015,课程资料,0.669,extract
p_ext_000457,tag_0001,求问,0.6951,extract
p_ext_000457,tag_0002,校园卡,0.5793,extract
p_ext_000458,tag_0015,课程资料,0.7312,extract
p_ext_000458,tag_0009,宿舍,0.5687,extract
p_ext_000458,tag_0016,打印店,0.5179,extract
p_ext_000458,tag_0001,求问,0.984,extract
p_ext_000458,tag_0002,校园卡,0.692,extract
p_ext_000459,tag_0027,薪资,0.6585,extract
p_ext_000459,tag_0048,招聘,0.5997,extract
p_ext_000460,tag_0055,证件,0.9242,extract
p_ext_000460,tag_0056,失物招领,0.8638,extract
p_ext_000460,tag_0057,钥匙,0.9396,extract
p_ext_000461,tag_0015,课程资料,0.5723,extract
p_ext_000461,tag_0001,求问,0.701,extract
p_ext_000461,tag_0009,宿舍,0.6933,extract
p_ext_000462,tag_0022,教材,0.7096,extract
p_ext_000462,tag_0021,电动车,0.946,extract
p_ext_000463,tag_0027,薪资,0.7984,extract
p_ext_000463,tag_0048,招聘,0.6047,extract
p_ext_000463,tag_0014,实习,0.6269,extract
p_ext_000464,tag_0016,打印店,0.9902,extract
p_ext_000464,tag_0015,课程资料,0.5944,extract
p_ext_000464,tag_0002,校园卡,0.6775,extract
p_ext_000464,tag_0001,求问,0.7727,extract
p_ext_000464,tag_0009,宿舍,0.6498,extract
p_ext_000465,tag_0017,408,0.7739,extract
p_ext_000465,tag_0032,学习经验,0.5519,extract
p_ext_000465,tag_0034,保研,0.578,extract
p_ext_000466,tag_0002,校园卡,0.5775,extract
p_ext_000466,tag_0016,打印店,0.7602,extract
p_ext_000467,tag_0005,闲置,0.8999,extract
p_ext_000467,tag_0022,教材,0.861,extract
p_ext_000467,tag_0021,电动车,0.6988,extract
p_ext_000467,tag_0006,租房,0.5914,extract
p_ext_000467,tag_0004,二手交易,0.5268,extract
p_ext_000468,tag_0009,宿舍,0.6287,extract
p_ext_000468,tag_0002,校园卡,0.6906,extract
p_ext_000468,tag_0016,打印店,0.5392,extract
p_ext_000469,tag_0017,408,0.562,extract
p_ext_000469,tag_0034,保研,0.9263,extract
p_ext_000470,tag_0056,失物招领,0.9008,extract
p_ext_000470,tag_0055,证件,0.9866,extract
p_ext_000470,tag_0057,钥匙,0.9444,extract
p_ext_000471,tag_0015,课程资料,0.6617,extract
p_ext_000471,tag_0009,宿舍,0.7018,extract
p_ext_000472,tag_0005,闲置,0.6636,extract
p_ext_000472,tag_0022,教材,0.9028,extract
p_ext_000472,tag_0021,电动车,0.864,extract
p_ext_000473,tag_0010,交友,0.9101,extract
p_ext_000473,tag_0037,拍照,0.5594,extract
p_ext_000473,tag_0036,活动,0.6819,extract
p_ext_000474,tag_0038,校车,0.9478,extract
p_ext_000474,tag_0042,共享厨房,0.7386,extract
p_ext_000474,tag_0011,食堂,0.9185,extract
p_ext_000474,tag_0009,宿舍,0.6591,extract
p_ext_000475,tag_0054,社团,0.6467,extract
p_ext_000475,tag_0023,招新,0.7558,extract
p_ext_000476,tag_0015,课程资料,0.6795,extract
p_ext_000476,tag_0009,宿舍,0.5827,extract
p_ext_000476,tag_0016,打印店,0.7405,extract
p_ext_000477,tag_0009,宿舍,0.5004,extract
p_ext_000477,tag_0002,校园卡,0.7622,extract
p_ext_000477,tag_0015,课程资料,0.5897,extract
p_ext_000477,tag_0016,打印店,0.553,extract
p_ext_000478,tag_0016,打印店,0.5258,extract
p_ext_000478,tag_0015,课程资料,0.5217,extract
p_ext_000478,tag_0001,求问,0.647,extract
p_ext_000478,tag_0002,校园卡,0.5861,extract
p_ext_000478,tag_0009,宿舍,0.6195,extract
p_ext_000479,tag_0001,求问,0.9641,extract
p_ext_000479,tag_0016,打印店,0.8866,extract
p_ext_000479,tag_0015,课程资料,0.6446,extract
p_ext_000480,tag_0015,课程资料,0.8526,extract
p_ext_000480,tag_0009,宿舍,0.5667,extract
p_ext_000481,tag_0002,校园卡,0.5585,extract
p_ext_000481,tag_0015,课程资料,0.6785,extract
p_ext_000482,tag_0001,求问,0.9389,extract
p_ext_000482,tag_0009,宿舍,0.9916,extract
p_ext_000482,tag_0015,课程资料,0.869,extract
p_ext_000483,tag_0002,校园卡,0.5409,extract
p_ext_000483,tag_0009,宿舍,0.8619,extract
p_ext_000484,tag_0015,课程资料,0.7722,extract
p_ext_000484,tag_0016,打印店,0.6456,extract
p_ext_000484,tag_0009,宿舍,0.7941,extract
p_ext_000484,tag_0002,校园卡,0.7494,extract
p_ext_000484,tag_0001,求问,0.5312,extract
p_ext_000485,tag_0002,校园卡,0.8484,extract
p_ext_000485,tag_0015,课程资料,0.5019,extract
p_ext_000485,tag_0001,求问,0.5697,extract
p_ext_000485,tag_0009,宿舍,0.6489,extract
p_ext_000485,tag_0016,打印店,0.6965,extract
p_ext_000486,tag_0005,闲置,0.5258,extract
p_ext_000486,tag_0022,教材,0.7043,extract
p_ext_000486,tag_0021,电动车,0.9852,extract
p_ext_000486,tag_0006,租房,0.994,extract
p_ext_000487,tag_0008,搭子,0.6505,extract
p_ext_000487,tag_0010,交友,0.8011,extract
p_ext_000487,tag_0035,羽毛球,0.9112,extract
p_ext_000487,tag_0037,拍照,0.5375,extract
p_ext_000488,tag_0033,复试,0.5953,extract
p_ext_000488,tag_0034,保研,0.9689,extract
p_ext_000489,tag_0016,打印店,0.6182,extract
p_ext_000489,tag_0001,求问,0.6897,extract
p_ext_000490,tag_0002,校园卡,0.8988,extract
p_ext_000490,tag_0009,宿舍,0.8797,extract
p_ext_000490,tag_0001,求问,0.9098,extract
p_ext_000490,tag_0015,课程资料,0.9651,extract
p_ext_000490,tag_0016,打印店,0.5398,extract
p_ext_000491,tag_0009,宿舍,0.7449,extract
p_ext_000491,tag_0015,课程资料,0.5693,extract
p_ext_000491,tag_0016,打印店,0.6658,extract
p_ext_000491,tag_0002,校园卡,0.7997,extract
p_ext_000491,tag_0001,求问,0.738,extract
p_ext_000492,tag_0009,宿舍,0.9781,extract
p_ext_000492,tag_0002,校园卡,0.5338,extract
p_ext_000492,tag_0001,求问,0.6754,extract
p_ext_000492,tag_0016,打印店,0.8428,extract
p_ext_000493,tag_0015,课程资料,0.5191,extract
p_ext_000493,tag_0002,校园卡,0.8604,extract
p_ext_000493,tag_0016,打印店,0.8183,extract
p_ext_000494,tag_0002,校园卡,0.7033,extract
p_ext_000494,tag_0009,宿舍,0.559,extract
p_ext_000495,tag_0001,求问,0.681,extract
p_ext_000495,tag_0016,打印店,0.5068,extract
p_ext_000495,tag_0015,课程资料,0.843,extract
p_ext_000495,tag_0002,校园卡,0.8298,extract
p_ext_000495,tag_0009,宿舍,0.757,extract
p_ext_000496,tag_0004,二手交易,0.9003,extract
p_ext_000496,tag_0005,闲置,0.7317,extract
p_ext_000496,tag_0006,租房,0.6982,extract
