user_id,nickname,user_level,user_level_title,grade,college,major,campus,interest_tags,register_time,is_new_user,questionnaire_filled,default_location,status
dDZPbm8zMlZrb1NEbEsyVWdhQ3doWmE0aElPUW02SjdqYStBc3BlbnZadTFqcU9LZ0tpWnNJUzRzdGFNamRLQWtwV2FtWkZpZklhQ2VXSjI=,让狐狐把知识吃掉,5,本科生,大三,计算机学院,软件工程,南校园,求问|校园卡|宿舍,2026-02-03 07:35:00,0,0,教学区,normal
dXFXbnJaU3FrcStTMjUzT2dhTFdvSWJOYTZDRVlZeVJnb3VJcllTQTA5ZXpmMmV5aTg2V3JJYlBxcEdCZkx5b2h0eWFiSmlibVd5RGVXSjI=,C罗粉丝,4,高中生,研一,医学院,基础医学,北校园,二手交易|闲置,2026-02-03 07:34:00,0,0,教学区,normal
c28rQmlJdlF4SzZIemE3YmdZM05aWk9UZEtTYVlZU0NoWXVpb3BxTnlwZkZwSUN6bGFlM1pvYTN6OXFLZk5xT2hMYUlvNG1HZklLSmlXSjI=,灵魂沙,6,硕士生,研一,法学院,法学,珠海校区,求问|校园卡,2026-02-03 06:53:00,0,0,教学区,normal
c21xQXM0dk5wNnVIdVptNWhXYThmMytuZ0tPRW4zaWtpSXByajVkK3FOKzBzbjJ4aGM2V25vV25uYytOamJTQ2Y3bXFoWkY0WjMrSWlXSjI=,V酱,3,初中生,研一,电子信息学院,电子信息工程,深圳校区,求问|校园卡,2026-02-03 05:19:00,0,0,教学区,normal
czMxb2s1V3ExWWFIemN5bWhLR29wWWVTaktDSllXdDdpcUJqYnBta3RaYXVqMzE4bFphcmZuMlR6OW1XcjdDQWs3cUltWWlJWnJDWHIySjI=,善水漫流中,5,本科生,大四,法学院,法学,北校园,校园生活|食堂|宿舍,2026-02-03 05:14:00,0,0,教学区,normal
dFk2aWE0UzVyNmVMdUw3UmxwK3dkNVc2aUgrTGRvaWlqcUtXczVxa3VhN0VqV05zaGFpdmczNlUwTHVGaXBPRWhzK2RycHFlakl1SmlXSjI=,HHHL,2,小学生,研二,医学院,基础医学,珠海校区,求问|校园卡,2026-02-03 04:05:00,0,0,教学区,normal
ckdsMWFvdlJyMzErdWJhdWlXYXNab0s2b29TUm5YaXRqYUJyc0lSOXRadkNhNXVRZnQzTlpvQ25zdEtOWjdDcmhiVnJrb1ZraUhxQmVXSjI=,为啥不让我取momo,5,本科生,研三,数学学院,统计学,南校园,交友|搭子,2026-02-03 04:05:00,0,0,教学区,normal
dUkyTmk0RGRzNnVHek5DbmlIeTRxSUtUb1cySlk1QnNsMldFa29la3ROaTFqblN4bHM2WlpvV1MxTnFHZkxTQmlMbUVnNDJkZUl1SGlXSjI=,***,5,本科生,大一,中文系,新闻学,北校园,交友|搭子,2026-02-03 03:36:00,0,0,教学区,normal
cjJpcWJJblFyNE9UdHJLdWlHYTRqcFBPZEcyY25JQ3BpWHFlYnBlUXJiK3Zhb1dLaEpiUnJwV21wdHFGZTlLR2hhbDRxSnRrZUtHQ2VXSjI=,不背小书包,9,副教授,研二,数学学院,数学与应用数学,北校园,交友|搭子,2026-02-03 03:35:00,0,0,教学区,normal
dXFWamFaUzQwV2VEdUxHU2w2T3paMytWb3BDYmlHdURoNHlkcTRtUHg2eXlwSUdMaEtxbnFZZTNyWlNHaXB1dGhLaWlnNE5rbm9HQmVXSjI=,某年某月,6,硕士生,大三,中文系,传播学,南校园,求问|校园卡,2026-02-03 03:01:00,0,0,教学区,normal
dzMyYm9ZU3FrbmlTcXFyQ2xLTzBxWXZNZkdpUnE0dHNpV1ZucDRpUnFiVzFzV3l1Zzl5YW9YMlVtSkorWmJocGhwS1dzWkNHb21pWHIySjI=,不是阿白11,5,本科生,大三,医学院,临床医学,深圳校区,交友|搭子,2026-02-03 02:56:00,0,0,教学区,normal
cjZGc2lJdTZwNCtGcWFxMWhwL0daWCtUaEtPYm5tYXZncTkwcDRGc3JKdkRvb2h0bEpXV29vVFFydGlKbjZpTmhKT2llcHRqbm51QmVXSjI=,Goblins,8,讲师,研二,计算机学院,软件工程,东校园,交友|搭子,2026-02-03 02:50:00,0,0,教学区,normal
c28ybnJJelEwSzZHbExhNWxZM09xSlBOYTRPTmlKQ0lsYUNtallSL3FkbXZrSmVwZzlDM2hYL1BzcytCaTZOcGZ0eUFwWnFmbld1WHIySjI=,原神牛福,5,本科生,大一,管理学院,会计学,东校园,求问|校园卡,2026-02-03 02:28:00,0,0,教学区,normal
dDQxa2k1T3JvNnlHcWEzWW1JcXZyWWFTaElDTWhacUxqWjkwaDVDenFhaTBmMmV2aUpTamdZU1Z2dG1VWlp1VmY3aUVhWnRqYjZxQ2VXSjI=,我的人生亡荡了,5,本科生,大三,医学院,口腔医学,北校园,求问|校园卡,2026-02-03 02:15:00,0,0,教学区,normal
dzZTYXE1YW9sbzZXdUwyV2dLQzBabnpjbW4rRllaNnVqcUNNaFlKc3pwbTRmNnR2ZzdxM2lJdTJwcXlZb2FSL2ZzMW5mbzZKcG1tRGVXSjI=,***,6,硕士生,大四,计算机学院,信息安全,东校园,求问|校园卡,2026-02-03 02:09:00,0,0,教学区,normal
cm1pYmlZU3BycTJDemFtV2xHZk9wSXVWZ0txTmQ0T3FpNHlpaUppa3k2dTBmNTlzaTVhdmpaTzEyTk9LbzdTbWt0eDhvcGwzakgrWXIySjI=,老己你真好,5,本科生,大四,电子信息学院,物联网工程,珠海校区,求问|校园卡,2026-02-03 01:32:00,0,0,教学区,normal
eEg5cnM1V1Z0NHlJcHFiU2phTFNybitVaUtxRm40K3hobWVlc1lTUnNkYkRvMlNobEpUSmE1Yk4wSmVXYU1hTGhjMXJybzE1b3FtT3IySjI=,忧郁的kris,4,高中生,研三,公共卫生学院,公共卫生,东校园,求问|校园卡,2026-02-03 01:22:00,0,0,教学区,normal
cmJLYnM0UE96WCtWM0xxMGxLSFNmWWZOb251RW5YaU5ocU9Fb1ltQngrRERvNXQvaGFxM2VJUzR1dEtYaXBKb2ZKS2FxSVNGZklTS2lXSjI=,kierzero,3,初中生,大二,外国语学院,英语,深圳校区,校园生活|食堂|宿舍,2026-02-03 01:20:00,0,0,教学区,normal
dDJsMWtaYTZ5WG1IdDZxbGdHWEdaWlNvbm1pRWVJU25ocU56YkptT3VkRzdwSFd6aTlDYWg1T3FxcXlXcjhaNWs1S1dxNHAxajJpTGlXSjI=,不喝奶茶了,5,本科生,大四,医学院,基础医学,东校园,校园生活|食堂,2026-02-03 01:13:00,0,0,教学区,normal
u_ext_00101,校园用户00101,5,资深坛友,大二,计算机学院,人工智能,深圳校区,课程资料|竞赛|编程|考研|社团|实习,2026-04-30 12:51:57,0,0,食堂区,normal
u_ext_00102,校园用户00102,4,校园达人,研二,医学院,临床医学,东校园,课程资料|考研|实习|招聘|租房|科研,2024-08-21 12:51:57,1,0,宿舍区,normal
u_ext_00103,校园用户00103,8,校园达人,研一,数学学院,信息与计算科学,珠海校区,招聘|科研|租房|实习,2024-06-29 12:51:57,0,0,宿舍区,normal
u_ext_00104,校园用户00104,7,普通用户,大四,计算机学院,人工智能,南校园,编程|竞赛|考研|实习|二手交易|租房,2024-06-07 12:51:57,0,0,教学区,normal
u_ext_00105,校园用户00105,5,普通用户,大一,医学院,基础医学,珠海校区,新生攻略|考研|社团|科研|选课|实习,2025-03-15 12:51:57,0,0,图书馆,normal
u_ext_00106,校园用户00106,4,活跃同学,大三,医学院,基础医学,北校园,科研|实习|课程资料|考研|保研|竞赛,2024-12-14 12:51:57,0,0,教学区,normal
u_ext_00107,校园用户00107,3,普通用户,研三,法学院,法学,北校园,实习|科研|招聘|租房,2024-01-19 12:51:57,0,0,校外,normal
u_ext_00108,校园用户00108,3,活跃同学,研二,计算机学院,人工智能,南校园,竞赛|租房|科研|考研|课程资料|实习,2024-04-26 12:51:57,1,1,教学区,normal
u_ext_00109,校园用户00109,6,校园达人,大三,法学院,知识产权,南校园,考研|竞赛|保研|实习,2023-08-16 12:51:57,1,1,宿舍区,normal
u_ext_00110,校园用户00110,8,校园达人,大二,电子信息学院,自动化,东校园,竞赛|二手交易|课程资料|社团,2023-12-30 12:51:57,0,0,食堂区,normal
u_ext_00111,校园用户00111,3,校园达人,大四,中文系,新闻学,北校园,就业|租房|二手交易|毕业,2025-03-24 12:51:57,1,1,校外,normal
u_ext_00112,校园用户00112,2,资深坛友,研二,数学学院,统计学,深圳校区,租房|招聘|实习|科研,2025-02-08 12:51:57,0,0,教学区,normal
u_ext_00113,校园用户00113,8,活跃同学,研一,电子信息学院,物联网工程,北校园,招聘|科研|实习|租房,2024-02-15 12:51:57,0,0,教学区,normal
u_ext_00114,校园用户00114,7,校园达人,大三,医学院,基础医学,北校园,考研|课程资料|保研|实习|科研|竞赛,2025-01-02 12:51:57,1,1,宿舍区,normal
u_ext_00115,校园用户00115,2,活跃同学,研三,法学院,法学,南校园,实习|租房|科研|招聘,2023-07-14 12:51:57,0,0,宿舍区,normal
u_ext_00116,校园用户00116,3,普通用户,研一,外国语学院,英语,北校园,租房|科研|招聘|实习,2024-09-07 12:51:57,1,0,图书馆,normal
u_ext_00117,校园用户00117,5,校园达人,研二,电子信息学院,自动化,北校园,科研|招聘|实习|租房,2024-06-29 12:51:57,0,0,教学区,normal
u_ext_00118,校园用户00118,6,资深坛友,大四,电子信息学院,物联网工程,北校园,租房|二手交易|就业|毕业,2024-12-30 12:51:57,0,0,教学区,normal
u_ext_00119,校园用户00119,8,普通用户,研二,医学院,口腔医学,深圳校区,考研|招聘|租房|实习|课程资料|科研,2023-06-08 12:51:57,0,0,宿舍区,normal
u_ext_00120,校园用户00120,7,普通用户,大一,医学院,口腔医学,东校园,社团|校园生活|选课|科研|课程资料|新生攻略,2025-06-10 12:51:57,0,0,校外,normal
u_ext_00121,校园用户00121,8,活跃同学,大二,医学院,口腔医学,北校园,社团|科研|二手交易|竞赛|课程资料|实习,2025-03-27 12:51:57,0,0,宿舍区,normal
u_ext_00122,校园用户00122,3,活跃同学,大二,计算机学院,数据科学,深圳校区,实习|社团|竞赛|二手交易|课程资料|考研,2026-03-24 12:51:57,0,0,教学区,normal
u_ext_00123,校园用户00123,1,资深坛友,研三,外国语学院,日语,深圳校区,招聘|租房|科研|实习,2025-07-22 12:51:57,0,0,图书馆,normal
u_ext_00124,校园用户00124,1,普通用户,大二,电子信息学院,通信工程,北校园,社团|竞赛|课程资料|二手交易,2025-08-08 12:51:57,0,0,校外,normal
u_ext_00125,校园用户00125,3,活跃同学,大二,管理学院,工商管理,珠海校区,竞赛|社团|兼职|二手交易|简历|就业,2024-01-19 12:51:57,0,0,图书馆,normal
u_ext_00126,校园用户00126,8,校园达人,研三,电子信息学院,通信工程,东校园,实习|科研|招聘|租房,2025-03-31 12:51:57,0,0,校外,normal
u_ext_00127,校园用户00127,4,校园达人,研二,外国语学院,英语,深圳校区,实习|招聘|租房|科研,2025-10-10 12:51:57,1,0,图书馆,normal
u_ext_00128,校园用户00128,6,校园达人,大一,法学院,法学,南校园,选课|新生攻略|社团|校园生活,2023-07-01 12:51:57,0,0,图书馆,normal
u_ext_00129,校园用户00129,2,校园达人,大四,计算机学院,网络工程,北校园,考研|租房|课程资料|二手交易|竞赛|就业,2023-04-12 12:51:57,0,0,教学区,normal
u_ext_00130,校园用户00130,2,校园达人,研一,计算机学院,信息安全,珠海校区,考研|编程|科研|实习|招聘|竞赛,2026-01-10 12:51:57,0,0,教学区,normal
u_ext_00131,校园用户00131,1,普通用户,大一,中文系,传播学,南校园,社团|新生攻略|选课|校园生活,2025-11-26 12:51:57,1,1,图书馆,normal
u_ext_00132,校园用户00132,6,校园达人,大二,电子信息学院,通信工程,珠海校区,竞赛|社团|课程资料|二手交易,2023-10-17 12:51:57,0,0,宿舍区,normal
u_ext_00133,校园用户00133,1,校园达人,研三,管理学院,工商管理,珠海校区,科研|就业|租房|实习|招聘|社团,2023-10-01 12:51:57,0,0,校外,normal
u_ext_00134,校园用户00134,6,活跃同学,大三,数学学院,信息与计算科学,南校园,实习|考研|竞赛|保研,2023-12-31 12:51:57,0,0,图书馆,normal
u_ext_00135,校园用户00135,1,活跃同学,大四,管理学院,工商管理,南校园,二手交易|租房|简历|社团|兼职|就业,2025-10-29 12:51:57,0,0,食堂区,normal
u_ext_00136,校园用户00136,2,校园达人,大二,计算机学院,信息安全,南校园,社团|实习|二手交易|课程资料|编程|竞赛,2025-03-12 12:51:57,0,0,教学区,normal
u_ext_00137,校园用户00137,1,资深坛友,大三,管理学院,会计学,珠海校区,就业|考研|简历|社团|保研|实习,2025-06-23 12:51:57,0,0,校外,normal
u_ext_00138,校园用户00138,6,活跃同学,研一,医学院,口腔医学,珠海校区,租房|科研|实习|考研|招聘|课程资料,2025-01-31 12:51:57,0,0,图书馆,normal
u_ext_00139,校园用户00139,4,活跃同学,研一,管理学院,工商管理,深圳校区,简历|租房|招聘|实习|兼职|科研,2023-12-12 12:51:57,0,0,教学区,normal
u_ext_00140,校园用户00140,4,校园达人,大三,管理学院,工商管理,北校园,实习|竞赛|就业|考研|保研|简历,2025-09-09 12:51:57,0,0,图书馆,normal
u_ext_00141,校园用户00141,6,普通用户,大一,法学院,法学,北校园,选课|社团|校园生活|新生攻略,2024-01-27 12:51:57,0,0,食堂区,normal
u_ext_00142,校园用户00142,1,资深坛友,研一,外国语学院,日语,珠海校区,科研|租房|实习|招聘,2024-09-12 12:51:57,0,0,校外,normal
u_ext_00143,校园用户00143,5,活跃同学,研一,法学院,知识产权,北校园,科研|实习|招聘|租房,2025-10-14 12:51:57,1,1,教学区,normal
u_ext_00144,校园用户00144,2,校园达人,大四,管理学院,市场营销,珠海校区,社团|毕业|二手交易|简历|租房|兼职,2025-11-17 12:51:57,0,0,图书馆,normal
u_ext_00145,校园用户00145,4,活跃同学,大三,电子信息学院,自动化,珠海校区,保研|实习|竞赛|考研,2025-06-23 12:51:57,1,0,宿舍区,normal
u_ext_00146,校园用户00146,5,校园达人,大四,外国语学院,翻译,北校园,毕业|就业|二手交易|租房,2024-07-16 12:51:57,0,0,教学区,normal
u_ext_00147,校园用户00147,3,校园达人,研二,公共卫生学院,公共卫生,珠海校区,科研|招聘|实习|租房,2024-09-25 12:51:57,1,0,校外,normal
u_ext_00148,校园用户00148,5,资深坛友,大三,医学院,基础医学,珠海校区,科研|保研|考研|课程资料|实习|竞赛,2024-09-30 12:51:57,0,0,校外,normal
u_ext_00149,校园用户00149,1,普通用户,大三,公共卫生学院,预防医学,东校园,保研|竞赛|实习|考研,2023-04-14 12:51:57,0,0,宿舍区,normal
u_ext_00150,校园用户00150,2,普通用户,大四,医学院,临床医学,珠海校区,租房|毕业|考研|二手交易|就业|实习,2025-05-10 12:51:57,0,0,宿舍区,normal
u_ext_00151,校园用户00151,6,活跃同学,大三,数学学院,统计学,珠海校区,考研|实习|竞赛|保研,2026-05-26 12:51:57,1,0,校外,normal
u_ext_00152,校园用户00152,6,活跃同学,研三,法学院,法学,珠海校区,租房|科研|实习|招聘,2024-07-04 12:51:57,0,0,教学区,normal
u_ext_00153,校园用户00153,8,普通用户,大一,法学院,知识产权,珠海校区,新生攻略|校园生活|社团|选课,2024-01-18 12:51:57,0,0,图书馆,normal
u_ext_00154,校园用户00154,4,校园达人,大二,中文系,汉语言文学,北校园,竞赛|课程资料|社团|二手交易,2026-01-13 12:51:57,0,0,食堂区,normal
u_ext_00155,校园用户00155,2,校园达人,研三,中文系,传播学,南校园,招聘|实习|租房|科研,2025-11-05 12:51:57,0,0,宿舍区,normal
u_ext_00156,校园用户00156,5,校园达人,研二,医学院,基础医学,珠海校区,课程资料|招聘|实习|考研|租房|科研,2025-05-27 12:51:57,0,0,食堂区,normal
u_ext_00157,校园用户00157,4,普通用户,研三,医学院,临床医学,深圳校区,考研|招聘|课程资料|租房|科研|实习,2024-09-08 12:51:57,0,0,图书馆,normal
u_ext_00158,校园用户00158,6,校园达人,研二,中文系,传播学,珠海校区,招聘|租房|实习|科研,2023-10-31 12:51:57,0,0,教学区,normal
u_ext_00159,校园用户00159,8,普通用户,研三,电子信息学院,自动化,珠海校区,租房|科研|招聘|实习,2024-04-02 12:51:57,0,0,校外,normal
u_ext_00160,校园用户00160,7,资深坛友,研一,计算机学院,数据科学,南校园,租房|实习|科研|竞赛|课程资料|编程,2025-10-08 12:51:57,0,0,教学区,normal
u_ext_00161,校园用户00161,1,资深坛友,研二,电子信息学院,电子信息工程,南校园,租房|科研|招聘|实习,2023-05-24 12:51:57,0,0,教学区,normal
u_ext_00162,校园用户00162,1,资深坛友,研三,管理学院,信息管理,北校园,社团|实习|科研|租房|招聘|简历,2024-03-30 12:51:57,1,1,校外,normal
u_ext_00163,校园用户00163,7,校园达人,大二,中文系,新闻学,东校园,课程资料|竞赛|二手交易|社团,2026-02-23 12:51:57,1,1,食堂区,normal
u_ext_00164,校园用户00164,3,资深坛友,研二,法学院,法学,南校园,实习|租房|招聘|科研,2023-06-26 12:51:57,0,0,食堂区,normal
u_ext_00165,校园用户00165,5,活跃同学,大四,管理学院,工商管理,北校园,二手交易|就业|社团|兼职|简历|毕业,2026-05-13 12:51:57,0,0,宿舍区,normal
u_ext_00166,校园用户00166,3,活跃同学,大四,医学院,临床医学,深圳校区,考研|科研|就业|毕业|二手交易|实习,2024-06-20 12:51:57,0,0,图书馆,normal
u_ext_00167,校园用户00167,8,普通用户,大三,公共卫生学院,护理学,深圳校区,保研|实习|竞赛|考研,2025-05-14 12:51:57,0,0,校外,normal
u_ext_00168,校园用户00168,5,活跃同学,大三,公共卫生学院,公共卫生,珠海校区,竞赛|实习|考研|保研,2024-11-14 12:51:57,0,0,食堂区,normal
u_ext_00169,校园用户00169,5,活跃同学,大一,数学学院,信息与计算科学,南校园,社团|选课|新生攻略|校园生活,2024-02-05 12:51:57,1,0,宿舍区,normal
u_ext_00170,校园用户00170,6,普通用户,研一,计算机学院,数据科学,珠海校区,课程资料|竞赛|招聘|编程|实习|科研,2026-04-02 12:51:57,0,0,食堂区,normal
u_ext_00171,校园用户00171,6,资深坛友,研三,法学院,法学,深圳校区,招聘|租房|实习|科研,2023-09-06 12:51:57,0,0,校外,normal
u_ext_00172,校园用户00172,1,普通用户,研三,管理学院,信息管理,东校园,社团|租房|科研|招聘|简历|实习,2026-04-21 12:51:57,0,0,教学区,normal
u_ext_00173,校园用户00173,4,校园达人,大二,中文系,传播学,南校园,课程资料|二手交易|竞赛|社团,2025-02-26 12:51:57,0,0,宿舍区,normal
u_ext_00174,校园用户00174,5,校园达人,大四,外国语学院,翻译,珠海校区,毕业|二手交易|租房|就业,2025-04-21 12:51:57,0,0,教学区,normal
u_ext_00175,校园用户00175,8,资深坛友,大四,中文系,新闻学,东校园,二手交易|毕业|就业|租房,2024-05-10 12:51:57,0,0,食堂区,normal
u_ext_00176,校园用户00176,4,资深坛友,大二,管理学院,信息管理,珠海校区,兼职|二手交易|课程资料|社团|简历|竞赛,2023-11-03 12:51:57,1,0,教学区,normal
u_ext_00177,校园用户00177,7,校园达人,大三,法学院,知识产权,珠海校区,考研|竞赛|保研|实习,2024-07-14 12:51:57,0,0,教学区,normal
u_ext_00178,校园用户00178,6,活跃同学,研一,外国语学院,翻译,深圳校区,招聘|科研|实习|租房,2025-01-12 12:51:57,0,0,校外,normal
u_ext_00179,校园用户00179,2,活跃同学,大三,法学院,知识产权,北校园,竞赛|考研|实习|保研,2024-11-09 12:51:57,0,0,教学区,normal
u_ext_00180,校园用户00180,1,普通用户,研一,电子信息学院,通信工程,南校园,科研|招聘|实习|租房,2024-02-26 12:51:57,0,0,教学区,normal
u_ext_00181,校园用户00181,2,校园达人,大一,法学院,法学,东校园,选课|校园生活|社团|新生攻略,2026-02-17 12:51:57,0,0,教学区,normal
u_ext_00182,校园用户00182,8,校园达人,大三,法学院,法学,珠海校区,竞赛|考研|实习|保研,2026-03-27 12:51:57,0,0,图书馆,normal
u_ext_00183,校园用户00183,4,活跃同学,大二,电子信息学院,通信工程,南校园,社团|课程资料|二手交易|竞赛,2025-12-13 12:51:57,1,0,食堂区,normal
u_ext_00184,校园用户00184,7,校园达人,大二,中文系,汉语言文学,北校园,社团|课程资料|二手交易|竞赛,2025-04-25 12:51:57,0,0,教学区,normal
u_ext_00185,校园用户00185,3,校园达人,大二,中文系,新闻学,南校园,社团|竞赛|课程资料|二手交易,2023-12-14 12:51:57,1,1,校外,normal
u_ext_00186,校园用户00186,8,普通用户,大一,公共卫生学院,护理学,珠海校区,社团|选课|校园生活|新生攻略,2025-04-26 12:51:57,0,0,校外,normal
u_ext_00187,校园用户00187,7,校园达人,研三,管理学院,市场营销,北校园,就业|社团|招聘|科研|租房|实习,2024-10-12 12:51:57,0,0,宿舍区,normal
u_ext_00188,校园用户00188,3,资深坛友,研三,电子信息学院,物联网工程,东校园,招聘|租房|科研|实习,2025-11-17 12:51:57,0,0,食堂区,normal
u_ext_00189,校园用户00189,7,校园达人,大一,法学院,法学,深圳校区,选课|新生攻略|社团|校园生活,2025-07-08 12:51:57,0,0,教学区,normal
u_ext_00190,校园用户00190,5,活跃同学,研一,外国语学院,商务英语,东校园,实习|租房|科研|招聘,2024-09-05 12:51:57,1,1,教学区,normal
u_ext_00191,校园用户00191,8,普通用户,研二,管理学院,市场营销,南校园,简历|科研|租房|就业|兼职|社团,2023-05-19 12:51:57,0,0,宿舍区,normal
u_ext_00192,校园用户00192,6,校园达人,大二,外国语学院,日语,珠海校区,竞赛|二手交易|社团|课程资料,2024-06-30 12:51:57,0,0,校外,normal
u_ext_00193,校园用户00193,4,资深坛友,大二,管理学院,信息管理,南校园,二手交易|课程资料|简历|竞赛|就业|社团,2024-02-29 12:51:57,0,0,校外,normal
u_ext_00194,校园用户00194,8,资深坛友,大四,中文系,新闻学,北校园,二手交易|就业|毕业|租房,2024-07-18 12:51:57,0,0,食堂区,normal
u_ext_00195,校园用户00195,8,普通用户,大一,计算机学院,网络工程,南校园,选课|新生攻略|课程资料|实习|考研|编程,2026-02-14 12:51:57,0,0,食堂区,normal
u_ext_00196,校园用户00196,7,普通用户,大一,中文系,汉语言文学,北校园,新生攻略|社团|校园生活|选课,2024-07-09 12:51:57,0,0,教学区,normal
u_ext_00197,校园用户00197,3,普通用户,大一,公共卫生学院,公共卫生,东校园,社团|选课|校园生活|新生攻略,2026-04-12 12:51:57,1,1,宿舍区,normal
u_ext_00198,校园用户00198,5,普通用户,研一,数学学院,信息与计算科学,南校园,实习|科研|租房|招聘,2025-10-06 12:51:57,0,0,宿舍区,normal
u_ext_00199,校园用户00199,3,活跃同学,大三,外国语学院,商务英语,东校园,竞赛|实习|保研|考研,2025-10-12 12:51:57,0,0,图书馆,normal
u_ext_00200,校园用户00200,5,校园达人,大一,数学学院,信息与计算科学,北校园,新生攻略|校园生活|社团|选课,2026-05-09 12:51:57,0,0,宿舍区,normal
u_ext_00201,校园用户00201,3,校园达人,研三,法学院,知识产权,北校园,租房|实习|招聘|科研,2024-01-03 12:51:57,0,0,食堂区,normal
u_ext_00202,校园用户00202,1,资深坛友,研三,法学院,知识产权,南校园,招聘|租房|实习|科研,2025-12-04 12:51:57,0,0,图书馆,normal
u_ext_00203,校园用户00203,4,活跃同学,大一,中文系,汉语言文学,深圳校区,校园生活|新生攻略|社团|选课,2026-02-24 12:51:57,0,0,校外,normal
u_ext_00204,校园用户00204,7,资深坛友,研三,法学院,知识产权,北校园,租房|招聘|实习|科研,2023-10-25 12:51:57,1,0,图书馆,normal
u_ext_00205,校园用户00205,3,校园达人,大二,计算机学院,网络工程,南校园,二手交易|社团|考研|编程|竞赛|课程资料,2024-08-30 12:51:57,0,0,图书馆,normal
u_ext_00206,校园用户00206,3,普通用户,研二,数学学院,信息与计算科学,东校园,租房|科研|招聘|实习,2023-05-11 12:51:57,1,1,校外,normal
u_ext_00207,校园用户00207,8,普通用户,大四,中文系,汉语言文学,南校园,就业|二手交易|租房|毕业,2023-03-16 12:51:57,0,0,教学区,normal
u_ext_00208,校园用户00208,1,校园达人,大一,外国语学院,英语,南校园,校园生活|新生攻略|社团|选课,2023-07-25 12:51:57,0,0,食堂区,normal
u_ext_00209,校园用户00209,3,资深坛友,大二,法学院,知识产权,东校园,课程资料|竞赛|社团|二手交易,2023-07-11 12:51:57,1,1,图书馆,normal
u_ext_00210,校园用户00210,8,校园达人,大三,公共卫生学院,公共卫生,深圳校区,保研|考研|竞赛|实习,2025-06-28 12:51:57,0,0,食堂区,normal
u_ext_00211,校园用户00211,7,校园达人,研三,公共卫生学院,预防医学,北校园,实习|科研|招聘|租房,2024-10-17 12:51:57,0,0,宿舍区,normal
u_ext_00212,校园用户00212,7,活跃同学,大二,管理学院,工商管理,珠海校区,兼职|课程资料|竞赛|就业|简历|社团,2025-09-15 12:51:57,0,0,校外,normal
u_ext_00213,校园用户00213,3,资深坛友,大三,法学院,法学,深圳校区,保研|考研|竞赛|实习,2025-11-29 12:51:57,0,0,宿舍区,normal
u_ext_00214,校园用户00214,8,普通用户,大三,中文系,新闻学,珠海校区,保研|竞赛|实习|考研,2024-08-14 12:51:57,0,0,图书馆,normal
u_ext_00215,校园用户00215,1,普通用户,研三,计算机学院,软件工程,北校园,竞赛|编程|招聘|租房|科研|考研,2024-01-10 12:51:57,0,0,图书馆,normal
u_ext_00216,校园用户00216,1,普通用户,大三,医学院,基础医学,北校园,课程资料|科研|实习|考研|保研|竞赛,2024-10-28 12:51:57,0,0,教学区,normal
u_ext_00217,校园用户00217,7,普通用户,大一,公共卫生学院,公共卫生,南校园,选课|校园生活|社团|新生攻略,2025-01-31 12:51:57,1,0,校外,normal
u_ext_00218,校园用户00218,6,资深坛友,大四,管理学院,市场营销,北校园,毕业|就业|二手交易|兼职|租房|简历,2026-05-02 12:51:57,1,1,宿舍区,normal
u_ext_00219,校园用户00219,5,普通用户,研一,外国语学院,日语,南校园,科研|实习|招聘|租房,2026-01-12 12:51:57,1,0,食堂区,normal
u_ext_00220,校园用户00220,7,校园达人,大二,公共卫生学院,护理学,北校园,课程资料|竞赛|社团|二手交易,2023-09-12 12:51:57,0,0,宿舍区,normal
u_ext_00221,校园用户00221,1,资深坛友,大三,法学院,知识产权,深圳校区,考研|实习|保研|竞赛,2024-09-19 12:51:57,0,0,食堂区,normal
u_ext_00222,校园用户00222,6,活跃同学,研一,电子信息学院,自动化,北校园,租房|科研|实习|招聘,2023-12-20 12:51:57,0,0,食堂区,normal
u_ext_00223,校园用户00223,6,普通用户,大一,电子信息学院,物联网工程,深圳校区,新生攻略|社团|选课|校园生活,2024-03-07 12:51:57,1,1,校外,normal
u_ext_00224,校园用户00224,8,普通用户,研二,管理学院,市场营销,东校园,科研|租房|招聘|兼职|就业|实习,2024-09-12 12:51:57,0,0,图书馆,normal
u_ext_00225,校园用户00225,2,普通用户,大二,医学院,基础医学,北校园,课程资料|考研|二手交易|实习|科研|竞赛,2023-07-05 12:51:57,0,0,教学区,normal
u_ext_00226,校园用户00226,5,活跃同学,研三,中文系,传播学,北校园,招聘|租房|实习|科研,2024-08-28 12:51:57,0,0,校外,normal
u_ext_00227,校园用户00227,8,活跃同学,大一,法学院,知识产权,珠海校区,校园生活|选课|社团|新生攻略,2024-06-16 12:51:57,0,0,宿舍区,normal
u_ext_00228,校园用户00228,3,资深坛友,大一,外国语学院,英语,东校园,新生攻略|校园生活|选课|社团,2023-08-13 12:51:57,0,0,校外,normal
u_ext_00229,校园用户00229,5,校园达人,大一,法学院,法学,珠海校区,校园生活|新生攻略|选课|社团,2024-04-18 12:51:57,0,0,图书馆,normal
u_ext_00230,校园用户00230,5,活跃同学,大三,中文系,传播学,珠海校区,竞赛|考研|保研|实习,2024-01-06 12:51:57,1,1,图书馆,normal
